-0.21 0.40879 0.51991
-0.2 0.406284 0.524509
-0.19 0.40377 0.529098
-0.18 0.401248 0.533676
-0.17 0.398719 0.538245
-0.16 0.396183 0.542805
-0.15 0.39364 0.547356
-0.14 0.391092 0.551899
-0.13 0.388538 0.556435
-0.12 0.38598 0.560963
-0.11 0.383416 0.565484
-0.1 0.380849 0.569999
-0.09 0.378277 0.574508
-0.08 0.375702 0.579013
-0.07 0.373125 0.583512
-0.06 0.370544 0.588008
-0.05 0.367961 0.5925
-0.04 0.365377 0.596989
-0.03 0.362791 0.601475
-0.02 0.360204 0.60596
-0.01 0.357616 0.610444
1.64105e-15 0.355028 0.614927
0.01 0.35244 0.61941
0.02 0.349852 0.623893
0.03 0.347265 0.628378
0.04 0.344679 0.632865
0.05 0.342094 0.637354
0.06 0.339511 0.641847
0.07 0.33693 0.646343
0.08 0.334352 0.650844
0.09 0.331776 0.65535
0.1 0.329203 0.659862
0.11 0.326634 0.66438
0.12 0.324068 0.668906
0.13 0.321505 0.67344
0.14 0.318947 0.677983
0.15 0.316394 0.682535
0.16 0.313845 0.687097
0.17 0.311301 0.69167
0.18 0.308763 0.696256
0.19 0.30623 0.700853
0.2 0.303703 0.705464
0.21 0.301182 0.710089
0.22 0.298668 0.714729
0.23 0.296159 0.719385
0.24 0.293658 0.724057
0.25 0.291164 0.728747
0.26 0.288677 0.733455
0.27 0.286198 0.738182
0.28 0.283726 0.742929
0.29 0.281262 0.747696
0.3 0.278806 0.752486
0.31 0.276359 0.757298
0.32 0.273921 0.762133
0.33 0.271491 0.766993
0.34 0.26907 0.771878
0.35 0.266658 0.776789
0.36 0.264255 0.781728
0.37 0.261862 0.786694
0.38 0.259479 0.79169
0.39 0.257106 0.796716
0.4 0.254742 0.801773
0.41 0.252389 0.806862
0.42 0.250046 0.811984
0.43 0.247714 0.81714
0.44 0.245392 0.822332
0.45 0.243081 0.827559
0.46 0.240781 0.832824
0.47 0.238493 0.838127
0.48 0.236215 0.84347
0.49 0.233948 0.848852
0.5 0.231694 0.854277
0.51 0.22945 0.859744
0.52 0.227219 0.865255
0.53 0.224999 0.870812
0.54 0.222791 0.876414
0.55 0.220595 0.882063
0.56 0.218412 0.887762
0.57 0.21624 0.893509
0.58 0.214081 0.899308
0.59 0.211934 0.905159
0.6 0.2098 0.911063
0.61 0.207678 0.917022
0.62 0.205569 0.923037
0.63 0.203473 0.929109
0.64 0.20139 0.93524
0.65 0.199319 0.941431
0.66 0.197262 0.947682
0.67 0.195217 0.953997
0.68 0.193186 0.960375
0.69 0.191168 0.966818
0.7 0.189162 0.973329
0.71 0.187171 0.979907
0.72 0.185192 0.986555
0.73 0.183227 0.993274
0.74 0.181275 1.00007
0.75 0.179336 1.00693
0.76 0.177411 1.01387
0.77 0.1755 1.02089
0.78 0.173602 1.02799
0.79 0.171717 1.03516
0.8 0.169846 1.04242
0.81 0.167989 1.04976
0.82 0.166145 1.05719
0.83 0.164315 1.06471
0.84 0.162499 1.07231
0.85 0.160696 1.08
0.86 0.158907 1.08778
0.87 0.157131 1.09566
0.88 0.155369 1.10363
0.89 0.153621 1.1117
0.9 0.151887 1.11987
0.91 0.150166 1.12814
0.92 0.148459 1.13651
0.93 0.146765 1.14499
0.94 0.145086 1.15358
0.95 0.143419 1.16227
0.96 0.141767 1.17107
0.97 0.140128 1.17998
0.98 0.138502 1.18901
0.99 0.136891 1.19816
1 0.135292 1.20742
1.01 0.133708 1.21681
1.02 0.132136 1.22632
1.03 0.130579 1.23595
1.04 0.129034 1.24571
1.05 0.127504 1.2556
1.06 0.125986 1.26562
1.07 0.124482 1.27578
1.08 0.122991 1.28607
1.09 0.121514 1.2965
1.1 0.120049 1.30707
1.11 0.118598 1.31779
1.12 0.11716 1.32865
1.13 0.115736 1.33966
1.14 0.114324 1.35083
1.15 0.112925 1.36214
1.16 0.11154 1.37362
1.17 0.110167 1.38525
1.18 0.108807 1.39705
1.19 0.10746 1.40901
1.2 0.106126 1.42113
1.21 0.104804 1.43343
1.22 0.103495 1.4459
1.23 0.102199 1.45855
1.24 0.100916 1.47138
1.25 0.0996445 1.48439
1.26 0.0983859 1.49758
1.27 0.0971396 1.51097
1.28 0.0959057 1.52454
1.29 0.0946841 1.53831
1.3 0.0934747 1.55228
1.31 0.0922774 1.56646
1.32 0.0910922 1.58083
1.33 0.089919 1.59542
1.34 0.0887578 1.61021
1.35 0.0876085 1.62523
1.36 0.0864711 1.64046
1.37 0.0853453 1.65592
1.38 0.0842313 1.6716
1.39 0.0831289 1.68751
1.4 0.082038 1.70366
1.41 0.0809587 1.72005
1.42 0.0798907 1.73667
1.43 0.0788341 1.75355
1.44 0.0777888 1.77068
