x 		y 		Rosen 		Rosen_int 	Himmel 		Himmel_int 	dgauss 		dgauss_int
-2.76      	2.8        	2335       	3274       	4.026      	14.79      	1.936e-07  	0.0002403 
-2.64      	-3         	9953       	1.162e+04  	49.84      	52.95      	1.16e-07   	3.133e-06 
-2.64      	-2.8       	9558       	1.123e+04  	49.89      	57.83      	3.701e-07  	0.0003595 
-2.64      	-2.6       	9171       	1.085e+04  	52.26      	62.71      	1.09e-06   	0.0007159 
-2.64      	-2.4       	8792       	1.046e+04  	56.4       	67.59      	2.962e-06  	0.001072  
-2.64      	-2.2       	8421       	1.008e+04  	61.86      	72.47      	7.433e-06  	0.001429  
-2.64      	-2         	8059       	9693       	68.18      	77.35      	1.722e-05  	0.001785  
-2.64      	-1.8       	7704       	9308       	74.95      	82.23      	3.682e-05  	0.002141  
-2.64      	-1.6       	7357       	8923       	81.83      	87.11      	7.267e-05  	0.002498  
-2.64      	-1.4       	7018       	8568       	88.47      	91.23      	0.0001324  	0.00419   
-2.64      	-1.2       	6687       	8242       	94.6       	94.59      	0.0002227  	0.007219  
-2.64      	-1         	6365       	7917       	99.95      	97.95      	0.0003458  	0.01025   
-2.64      	-0.8       	6050       	7592       	104.3      	101.3      	0.0004957  	0.01328   
-2.64      	-0.6       	5743       	7267       	107.6      	104.7      	0.0006558  	0.0163    
-2.64      	-0.4       	5444       	6942       	109.5      	108        	0.000801   	0.01933   
-2.64      	-0.2       	5154       	6616       	110.1      	111.4      	0.0009032  	0.02236   
-2.64      	0          	4871       	6291       	109.2      	114.8      	0.00094    	0.02539   
-2.64      	0.2        	4596       	6026       	106.8      	108.5      	0.0009032  	0.02236   
-2.64      	0.4        	4329       	5761       	103.1      	102.2      	0.000801   	0.01933   
-2.64      	0.6        	4070       	5496       	97.89      	95.98      	0.0006558  	0.0163    
-2.64      	0.8        	3820       	5230       	91.44      	89.73      	0.0004957  	0.01328   
-2.64      	1          	3577       	4965       	83.83      	83.47      	0.0003458  	0.01025   
-2.64      	1.2        	3342       	4700       	75.25      	77.21      	0.0002227  	0.007219  
-2.64      	1.4        	3115       	4435       	65.9       	70.96      	0.0001324  	0.00419   
-2.64      	1.6        	2897       	4200       	56.03      	63.94      	7.267e-05  	0.002498  
-2.64      	1.8        	2686       	3994       	45.93      	56.17      	3.682e-05  	0.002141  
-2.64      	2          	2483       	3789       	35.93      	48.39      	1.722e-05  	0.001785  
-2.64      	2.2        	2288       	3584       	26.39      	40.61      	7.433e-06  	0.001429  
-2.64      	2.4        	2101       	3379       	17.71      	32.84      	2.962e-06  	0.001072  
-2.64      	2.6        	1923       	3174       	10.34      	25.07      	1.09e-06   	0.0007159 
-2.64      	2.8        	1752       	2968       	4.754      	17.29      	3.701e-07  	0.0003595 
-2.52      	-3         	8755       	1.069e+04  	58.79      	61.94      	2.155e-07  	4.173e-06 
-2.52      	-2.8       	8385       	1.032e+04  	58.32      	66.39      	6.874e-07  	0.0004788 
-2.52      	-2.6       	8023       	9960       	60.17      	70.83      	2.024e-06  	0.0009534 
-2.52      	-2.4       	7669       	9596       	63.83      	75.28      	5.502e-06  	0.001428  
-2.52      	-2.2       	7323       	9232       	68.82      	79.73      	1.381e-05  	0.001903  
-2.52      	-2         	6985       	8869       	74.69      	84.18      	3.198e-05  	0.002377  
-2.52      	-1.8       	6655       	8505       	81.04      	88.62      	6.838e-05  	0.002852  
-2.52      	-1.6       	6333       	8142       	87.5       	93.07      	0.000135   	0.003326  
-2.52      	-1.4       	6019       	7808       	93.75      	96.83      	0.0002459  	0.00558   
-2.52      	-1.2       	5713       	7504       	99.5       	99.9       	0.0004137  	0.009613  
-2.52      	-1         	5415       	7201       	104.5      	103        	0.0006423  	0.01365   
-2.52      	-0.8       	5125       	6897       	108.6      	106        	0.0009207  	0.01768   
-2.52      	-0.6       	4843       	6594       	111.5      	109.1      	0.001218   	0.02171   
-2.52      	-0.4       	4569       	6290       	113.1      	112.2      	0.001488   	0.02575   
-2.52      	-0.2       	4303       	5986       	113.4      	115.3      	0.001678   	0.02978   
-2.52      	0          	4045       	5683       	112.2      	118.3      	0.001746   	0.03381   
-2.52      	0.2        	3795       	5439       	109.7      	111.9      	0.001678   	0.02978   
-2.52      	0.4        	3553       	5196       	105.7      	105.5      	0.001488   	0.02575   
-2.52      	0.6        	3319       	4952       	100.3      	99.14      	0.001218   	0.02171   
-2.52      	0.8        	3093       	4708       	93.67      	92.74      	0.0009207  	0.01768   
-2.52      	1          	2875       	4465       	85.91      	86.34      	0.0006423  	0.01365   
-2.52      	1.2        	2665       	4221       	77.19      	79.93      	0.0004137  	0.009613  
-2.52      	1.4        	2463       	3978       	67.71      	73.53      	0.0002459  	0.00558   
-2.52      	1.6        	2269       	3764       	57.74      	66.45      	0.000135   	0.003326  
-2.52      	1.8        	2083       	3580       	47.56      	58.67      	6.838e-05  	0.002852  
-2.52      	2          	1905       	3397       	37.49      	50.9       	3.198e-05  	0.002377  
-2.52      	2.2        	1735       	3213       	27.9       	43.12      	1.381e-05  	0.001903  
-2.52      	2.4        	1573       	3030       	19.2       	35.34      	5.502e-06  	0.001428  
-2.52      	2.6        	1419       	2846       	11.82      	27.57      	2.024e-06  	0.0009534 
-2.52      	2.8        	1273       	2662       	6.243      	19.8       	6.874e-07  	0.0004788 
-2.4       	-3         	7685       	9755       	68.06      	70.93      	3.889e-07  	5.212e-06 
-2.4       	-2.8       	7339       	9413       	67.08      	74.94      	1.24e-06   	0.000598  
-2.4       	-2.6       	7001       	9071       	68.44      	78.96      	3.653e-06  	0.001191  
-2.4       	-2.4       	6670       	8729       	71.62      	82.97      	9.93e-06   	0.001784  
-2.4       	-2.2       	6348       	8387       	76.15      	86.99      	2.492e-05  	0.002377  
-2.4       	-2         	6033       	8045       	81.58      	91         	5.771e-05  	0.002969  
-2.4       	-1.8       	5727       	7703       	87.51      	95.02      	0.0001234  	0.003562  
-2.4       	-1.6       	5429       	7361       	93.57      	99.03      	0.0002436  	0.004155  
-2.4       	-1.4       	5138       	7049       	99.44      	102.4      	0.0004439  	0.00697   
-2.4       	-1.2       	4856       	6767       	104.8      	105.2      	0.0007466  	0.01201   
-2.4       	-1         	4581       	6485       	109.5      	108        	0.001159   	0.01705   
-2.4       	-0.8       	4315       	6203       	113.2      	110.8      	0.001662   	0.02208   
-2.4       	-0.6       	4057       	5921       	115.8      	113.6      	0.002198   	0.02712   
-2.4       	-0.4       	3806       	5639       	117.2      	116.4      	0.002685   	0.03216   
-2.4       	-0.2       	3564       	5357       	117.2      	119.1      	0.003028   	0.0372    
-2.4       	0          	3329       	5075       	115.8      	121.9      	0.003151   	0.04223   
-2.4       	0.2        	3103       	4853       	113        	115.4      	0.003028   	0.0372    
-2.4       	0.4        	2885       	4631       	108.8      	108.8      	0.002685   	0.03216   
-2.4       	0.6        	2674       	4409       	103.3      	102.3      	0.002198   	0.02712   
-2.4       	0.8        	2472       	4187       	96.45      	95.75      	0.001662   	0.02208   
-2.4       	1          	2277       	3965       	88.54      	89.2       	0.001159   	0.01705   
-2.4       	1.2        	2091       	3743       	79.68      	82.65      	0.0007466  	0.01201   
-2.4       	1.4        	1913       	3521       	70.1       	76.11      	0.0004439  	0.00697   
-2.4       	1.6        	1742       	3329       	60.04      	68.95      	0.0002436  	0.004155  
-2.4       	1.8        	1580       	3167       	49.78      	61.18      	0.0001234  	0.003562  
-2.4       	2          	1425       	3005       	39.66      	53.4       	5.771e-05  	0.002969  
-2.4       	2.2        	1279       	2843       	30.04      	45.62      	2.492e-05  	0.002377  
-2.4       	2.4        	1141       	2681       	21.32      	37.85      	9.93e-06   	0.001784  
-2.4       	2.6        	1010       	2519       	13.94      	30.08      	3.653e-06  	0.001191  
-2.4       	2.8        	887.7      	2357       	8.387      	22.3       	1.24e-06   	0.000598  
-2.28      	-3         	6732       	8822       	77.55      	79.91      	6.819e-07  	6.251e-06 
-2.28      	-2.8       	6408       	8502       	76.06      	83.49      	2.175e-06  	0.0007173 
-2.28      	-2.6       	6092       	8182       	76.94      	87.08      	6.405e-06  	0.001428  
-2.28      	-2.4       	5784       	7861       	79.66      	90.66      	1.741e-05  	0.002139  
-2.28      	-2.2       	5484       	7541       	83.74      	94.24      	4.369e-05  	0.00285   
-2.28      	-2         	5192       	7220       	88.74      	97.82      	0.0001012  	0.003561  
-2.28      	-1.8       	4909       	6900       	94.27      	101.4      	0.0002164  	0.004273  
-2.28      	-1.6       	4633       	6580       	99.94      	105        	0.0004271  	0.004984  
-2.28      	-1.4       	4365       	6289       	105.4      	108        	0.0007783  	0.00836   
-2.28      	-1.2       	4105       	6029       	110.5      	110.5      	0.001309   	0.0144    
-2.28      	-1         	3853       	5768       	114.8      	113        	0.002033   	0.02044   
-2.28      	-0.8       	3609       	5508       	118.2      	115.5      	0.002914   	0.02649   
-2.28      	-0.6       	3373       	5248       	120.5      	118        	0.003855   	0.03253   
-2.28      	-0.4       	3145       	4987       	121.6      	120.5      	0.004708   	0.03857   
-2.28      	-0.2       	2925       	4727       	121.4      	123        	0.005309   	0.04461   
-2.28      	0          	2713       	4466       	119.8      	125.5      	0.005525   	0.05066   
-2.28      	0.2        	2509       	4266       	116.8      	118.8      	0.005309   	0.04461   
-2.28      	0.4        	2313       	4066       	112.4      	112.1      	0.004708   	0.03857   
-2.28      	0.6        	2125       	3865       	106.6      	105.4      	0.003855   	0.03253   
-2.28      	0.8        	1945       	3665       	99.67      	98.75      	0.002914   	0.02649   
-2.28      	1          	1773       	3464       	91.61      	92.06      	0.002033   	0.02044   
-2.28      	1.2        	1609       	3264       	82.64      	85.38      	0.001309   	0.0144    
-2.28      	1.4        	1454       	3064       	72.96      	78.69      	0.0007783  	0.00836   
-2.28      	1.6        	1306       	2893       	62.81      	71.46      	0.0004271  	0.004984  
-2.28      	1.8        	1166       	2753       	52.49      	63.68      	0.0002164  	0.004273  
-2.28      	2          	1034       	2612       	42.33      	55.91      	0.0001012  	0.003561  
-2.28      	2.2        	909.8      	2472       	32.69      	48.13      	4.369e-05  	0.00285   
-2.28      	2.4        	793.9      	2332       	23.96      	40.35      	1.741e-05  	0.002139  
-2.28      	2.6        	685.9      	2191       	16.6       	32.58      	6.405e-06  	0.001428  
-2.28      	2.8        	586        	2051       	11.08      	24.81      	2.175e-06  	0.0007173 
-2.16      	-3         	5886       	7890       	87.16      	88.89      	1.162e-06  	7.291e-06 
-2.16      	-2.8       	5584       	7591       	85.18      	92.05      	3.706e-06  	0.0008366 
-2.16      	-2.6       	5289       	7292       	85.58      	95.2       	1.091e-05  	0.001666  
-2.16      	-2.4       	5002       	6994       	87.85      	98.35      	2.966e-05  	0.002495  
-2.16      	-2.2       	4724       	6695       	91.5       	101.5      	7.443e-05  	0.003324  
-2.16      	-2         	4453       	6396       	96.09      	104.6      	0.0001724  	0.004154  
-2.16      	-1.8       	4190       	6097       	101.2      	107.8      	0.0003687  	0.004983  
-2.16      	-1.6       	3936       	5798       	106.5      	111        	0.0007277  	0.005812  
-2.16      	-1.4       	3689       	5530       	111.7      	113.6      	0.001326   	0.00975   
-2.16      	-1.2       	3451       	5291       	116.4      	115.8      	0.00223    	0.0168    
-2.16      	-1         	3220       	5052       	120.4      	118        	0.003463   	0.02384   
-2.16      	-0.8       	2997       	4813       	123.5      	120.3      	0.004964   	0.03089   
-2.16      	-0.6       	2783       	4574       	125.5      	122.5      	0.006568   	0.03794   
-2.16      	-0.4       	2576       	4336       	126.4      	124.7      	0.008022   	0.04498   
-2.16      	-0.2       	2377       	4097       	125.9      	126.9      	0.009044   	0.05203   
-2.16      	0          	2187       	3858       	124        	129.1      	0.009414   	0.05908   
-2.16      	0.2        	2004       	3679       	120.8      	122.3      	0.009044   	0.05203   
-2.16      	0.4        	1830       	3500       	116.2      	115.4      	0.008022   	0.04498   
-2.16      	0.6        	1663       	3322       	110.3      	108.6      	0.006568   	0.03794   
-2.16      	0.8        	1504       	3143       	103.2      	101.8      	0.004964   	0.03089   
-2.16      	1          	1354       	2964       	95.04      	94.93      	0.003463   	0.02384   
-2.16      	1.2        	1211       	2785       	85.96      	88.1       	0.00223    	0.0168    
-2.16      	1.4        	1076       	2606       	76.19      	81.26      	0.001326   	0.00975   
-2.16      	1.6        	949.8      	2458       	65.97      	73.96      	0.0007277  	0.005812  
-2.16      	1.8        	831.2      	2339       	55.61      	66.19      	0.0003687  	0.004983  
-2.16      	2          	720.5      	2220       	45.41      	58.41      	0.0001724  	0.004154  
-2.16      	2.2        	617.9      	2101       	35.76      	50.63      	7.443e-05  	0.003324  
-2.16      	2.4        	523.3      	1982       	27.04      	42.86      	2.966e-05  	0.002495  
-2.16      	2.6        	436.7      	1864       	19.71      	35.09      	1.091e-05  	0.001666  
-2.16      	2.8        	358        	1745       	14.23      	27.31      	3.706e-06  	0.0008366 
-2.04      	-3         	5138       	6958       	96.8       	97.88      	1.923e-06  	8.33e-06  
-2.04      	-2.8       	4856       	6681       	94.34      	100.6      	6.134e-06  	0.0009558 
-2.04      	-2.6       	4581       	6403       	94.28      	103.3      	1.806e-05  	0.001903  
-2.04      	-2.4       	4315       	6126       	96.11      	106        	4.91e-05   	0.002851  
-2.04      	-2.2       	4056       	5849       	99.33      	108.8      	0.0001232  	0.003798  
-2.04      	-2         	3806       	5572       	103.5      	111.5      	0.0002854  	0.004746  
-2.04      	-1.8       	3563       	5295       	108.3      	114.2      	0.0006103  	0.005693  
-2.04      	-1.6       	3329       	5017       	113.2      	116.9      	0.001205   	0.006641  
-2.04      	-1.4       	3102       	4770       	118        	119.2      	0.002195   	0.01114   
-2.04      	-1.2       	2884       	4553       	122.4      	121.2      	0.003692   	0.01919   
-2.04      	-1         	2673       	4336       	126.1      	123.1      	0.005733   	0.02724   
-2.04      	-0.8       	2471       	4119       	128.9      	125        	0.008217   	0.03529   
-2.04      	-0.6       	2277       	3901       	130.7      	126.9      	0.01087    	0.04335   
-2.04      	-0.4       	2090       	3684       	131.2      	128.8      	0.01328    	0.0514    
-2.04      	-0.2       	1912       	3467       	130.5      	130.8      	0.01497    	0.05945   
-2.04      	0          	1741       	3250       	128.5      	132.7      	0.01558    	0.0675    
-2.04      	0.2        	1579       	3093       	125.1      	125.7      	0.01497    	0.05945   
-2.04      	0.4        	1424       	2935       	120.3      	118.7      	0.01328    	0.0514    
-2.04      	0.6        	1278       	2778       	114.3      	111.7      	0.01087    	0.04335   
-2.04      	0.8        	1139       	2621       	107        	104.8      	0.008217   	0.03529   
-2.04      	1          	1009       	2464       	98.73      	97.8       	0.005733   	0.02724   
-2.04      	1.2        	886.3      	2307       	89.55      	90.82      	0.003692   	0.01919   
-2.04      	1.4        	771.9      	2149       	79.7       	83.84      	0.002195   	0.01114   
-2.04      	1.6        	665.4      	2022       	69.43      	76.47      	0.001205   	0.006641  
-2.04      	1.8        	567        	1925       	59.03      	68.69      	0.0006103  	0.005693  
-2.04      	2          	476.5      	1828       	48.81      	60.91      	0.0002854  	0.004746  
-2.04      	2.2        	394        	1731       	39.15      	53.14      	0.0001232  	0.003798  
-2.04      	2.4        	319.6      	1633       	30.46      	45.36      	4.91e-05   	0.002851  
-2.04      	2.6        	253.1      	1536       	23.16      	37.59      	1.806e-05  	0.001903  
-2.04      	2.8        	194.6      	1439       	17.75      	29.81      	6.134e-06  	0.0009558 
-1.92      	-3         	4479       	6025       	106.4      	106.9      	3.093e-06  	9.37e-06  
-1.92      	-2.8       	4216       	5770       	103.5      	109.2      	9.866e-06  	0.001075  
-1.92      	-2.6       	3960       	5514       	102.9      	111.4      	2.905e-05  	0.002141  
-1.92      	-2.4       	3713       	5259       	104.3      	113.7      	7.897e-05  	0.003206  
-1.92      	-2.2       	3473       	5003       	107.2      	116        	0.0001982  	0.004272  
-1.92      	-2         	3242       	4747       	110.9      	118.3      	0.000459   	0.005338  
-1.92      	-1.8       	3019       	4492       	115.3      	120.6      	0.0009815  	0.006404  
-1.92      	-1.6       	2803       	4236       	119.9      	122.9      	0.001937   	0.007469  
-1.92      	-1.4       	2596       	4011       	124.4      	124.8      	0.00353    	0.01253   
-1.92      	-1.2       	2396       	3815       	128.4      	126.5      	0.005938   	0.02159   
-1.92      	-1         	2205       	3619       	131.8      	128.1      	0.00922    	0.03064   
-1.92      	-0.8       	2021       	3424       	134.4      	129.7      	0.01322    	0.0397    
-1.92      	-0.6       	1846       	3228       	135.9      	131.4      	0.01749    	0.04875   
-1.92      	-0.4       	1678       	3033       	136.2      	133        	0.02136    	0.05781   
-1.92      	-0.2       	1519       	2837       	135.3      	134.6      	0.02408    	0.06687   
-1.92      	0          	1367       	2641       	133.1      	136.3      	0.02506    	0.07592   
-1.92      	0.2        	1224       	2506       	129.5      	129.1      	0.02408    	0.06687   
-1.92      	0.4        	1089       	2370       	124.5      	122        	0.02136    	0.05781   
