x 		y 		Rosen 		Rosen_int 	Himmel 		Himmel_int 	dgauss 		dgauss_int
-0.5096    	-1.586     	343.1      	496.8      	176.9      	170.6      	0.06226    	0.0833    
-0.5096    	-1.472     	302.2      	452.6      	177.7      	171.4      	0.08828    	0.1131    
-0.5096    	-1.358     	264        	408.4      	178.5      	172.1      	0.1219     	0.143     
-0.5096    	-1.244     	228.4      	364.3      	179.2      	172.8      	0.1641     	0.1728    
-0.5096    	-1.13      	195.4      	320.1      	179.8      	173.6      	0.2152     	0.2026    
-0.5096    	-1.016     	164.9      	275.9      	180.2      	174.3      	0.2749     	0.2325    
-0.5096    	-0.9016    	137.1      	261.5      	180.4      	172.1      	0.3421     	0.2331    
-0.5096    	-0.7875    	111.9      	256.4      	180.4      	169        	0.4149     	0.2247    
-0.5096    	-0.6733    	89.32      	251.3      	180.1      	165.8      	0.4902     	0.2163    
-0.5096    	-0.5592    	69.33      	246.2      	179.5      	162.7      	0.5642     	0.2078    
-0.5096    	-0.4451    	51.94      	241.1      	178.6      	159.6      	0.6327     	0.1994    
-0.5096    	-0.3309    	37.16      	236        	177.3      	156.4      	0.6913     	0.191     
-0.5096    	-0.2168    	24.98      	230.9      	175.7      	153.3      	0.7359     	0.1826    
-0.5096    	-0.1027    	15.41      	225.8      	173.8      	150.2      	0.7632     	0.1741    
-0.5096    	0.01148    	8.438      	220.7      	171.5      	147        	0.7712     	0.1657    
-0.5096    	0.1256     	4.075      	215.6      	168.8      	143.9      	0.7592     	0.1573    
-0.5096    	0.2397     	2.318      	210.5      	165.8      	140.8      	0.7282     	0.1489    
-0.5096    	0.3539     	3.167      	205.4      	162.4      	137.7      	0.6805     	0.1404    
-0.5096    	0.468      	6.621      	200.3      	158.7      	134.5      	0.6196     	0.132     
-0.5096    	0.5822     	12.68      	195.2      	154.6      	131.4      	0.5496     	0.1236    
-0.5096    	0.6963     	21.34      	190.1      	150.2      	128.3      	0.475      	0.1152    
-0.5096    	0.8104     	32.61      	185        	145.6      	125.1      	0.3999     	0.1067    
-0.5096    	0.9246     	46.49      	179.9      	140.6      	122        	0.3281     	0.09831   
-0.5096    	1.039      	62.97      	174.8      	135.5      	118.9      	0.2622     	0.08988   
-0.5096    	1.153      	82.06      	169.7      	130.1      	115.7      	0.2042     	0.08146   
-0.5096    	1.267      	103.7      	164.6      	124.6      	112.6      	0.1549     	0.07303   
-0.5096    	1.381      	128        	159.5      	119        	109.5      	0.1145     	0.0646    
-0.5096    	1.495      	154.9      	154.4      	113.3      	106.4      	0.08246    	0.05618   
-0.4475    	-1.815     	408.1      	630.8      	176.4      	167.3      	0.0304     	0.02304   
-0.4475    	-1.701     	363.4      	585.1      	177        	168        	0.0454     	0.0521    
-0.4475    	-1.586     	321.3      	539.4      	177.7      	168.7      	0.06607    	0.08117   
-0.4475    	-1.472     	281.8      	493.8      	178.5      	169.4      	0.09368    	0.1102    
-0.4475    	-1.358     	245        	448.1      	179.2      	170.1      	0.1294     	0.1393    
-0.4475    	-1.244     	210.7      	402.4      	179.9      	170.8      	0.1742     	0.1684    
-0.4475    	-1.13      	179        	356.7      	180.4      	171.5      	0.2284     	0.1974    
-0.4475    	-1.016     	150        	311        	180.8      	172.3      	0.2917     	0.2265    
-0.4475    	-0.9016    	123.5      	295.1      	180.9      	170        	0.3631     	0.2271    
-0.4475    	-0.7875    	99.65      	288.5      	180.9      	166.9      	0.4403     	0.2189    
-0.4475    	-0.6733    	78.41      	281.9      	180.5      	163.8      	0.5202     	0.2107    
-0.4475    	-0.5592    	59.77      	275.3      	179.9      	160.7      	0.5987     	0.2025    
-0.4475    	-0.4451    	43.74      	268.7      	179        	157.6      	0.6714     	0.1943    
-0.4475    	-0.3309    	30.31      	262.1      	177.7      	154.5      	0.7336     	0.1861    
-0.4475    	-0.2168    	19.49      	255.5      	176.1      	151.4      	0.781      	0.1779    
-0.4475    	-0.1027    	11.27      	248.9      	174.2      	148.3      	0.8099     	0.1697    
-0.4475    	0.01148    	5.658      	242.2      	171.9      	145.2      	0.8184     	0.1615    
-0.4475    	0.1256     	2.652      	235.6      	169.2      	142.1      	0.8057     	0.1532    
-0.4475    	0.2397     	2.251      	229        	166.1      	139        	0.7728     	0.145     
-0.4475    	0.3539     	4.456      	222.4      	162.7      	135.9      	0.7222     	0.1368    
-0.4475    	0.468      	9.266      	215.8      	159        	132.8      	0.6575     	0.1286    
-0.4475    	0.5822     	16.68      	209.2      	154.9      	129.7      	0.5832     	0.1204    
-0.4475    	0.6963     	26.7       	202.6      	150.6      	126.6      	0.5041     	0.1122    
-0.4475    	0.8104     	39.33      	196        	145.9      	123.5      	0.4244     	0.104     
-0.4475    	0.9246     	54.56      	189.4      	141        	120.4      	0.3482     	0.09578   
-0.4475    	1.039      	72.4       	182.8      	135.8      	117.3      	0.2783     	0.08758   
-0.4475    	1.153      	92.84      	176.2      	130.5      	114.1      	0.2167     	0.07937   
-0.4475    	1.267      	115.9      	169.5      	125        	111        	0.1644     	0.07116   
-0.4475    	1.381      	141.5      	162.9      	119.4      	107.9      	0.1215     	0.06295   
-0.4475    	1.495      	169.8      	156.3      	113.7      	104.8      	0.08751    	0.05474   
-0.3854    	-1.815     	387.3      	676.5      	177.2      	165.4      	0.03201    	0.02243   
-0.3854    	-1.701     	343.8      	629.3      	177.7      	166.1      	0.04781    	0.05073   
-0.3854    	-1.586     	302.9      	582.1      	178.4      	166.8      	0.06958    	0.07903   
-0.3854    	-1.472     	264.6      	534.9      	179.1      	167.5      	0.09865    	0.1073    
-0.3854    	-1.358     	228.9      	487.7      	179.8      	168.2      	0.1363     	0.1356    
-0.3854    	-1.244     	195.8      	440.5      	180.4      	168.8      	0.1834     	0.1639    
-0.3854    	-1.13      	165.4      	393.3      	180.9      	169.5      	0.2405     	0.1922    
-0.3854    	-1.016     	137.5      	346.1      	181.2      	170.2      	0.3072     	0.2205    
-0.3854    	-0.9016    	112.2      	328.7      	181.3      	168        	0.3823     	0.2212    
-0.3854    	-0.7875    	89.53      	320.6      	181.2      	164.9      	0.4636     	0.2132    
-0.3854    	-0.6733    	69.47      	312.5      	180.9      	161.9      	0.5478     	0.2052    
-0.3854    	-0.5592    	52.01      	304.4      	180.2      	158.8      	0.6305     	0.1972    
-0.3854    	-0.4451    	37.16      	296.2      	179.3      	155.7      	0.7071     	0.1892    
-0.3854    	-0.3309    	24.91      	288.1      	178        	152.6      	0.7725     	0.1812    
-0.3854    	-0.2168    	15.27      	280        	176.4      	149.5      	0.8224     	0.1732    
-0.3854    	-0.1027    	8.23       	271.9      	174.4      	146.4      	0.8529     	0.1652    
-0.3854    	0.01148    	3.798      	263.8      	172        	143.4      	0.8618     	0.1572    
-0.3854    	0.1256     	1.972      	255.6      	169.4      	140.3      	0.8485     	0.1492    
-0.3854    	0.2397     	2.751      	247.5      	166.3      	137.2      	0.8138     	0.1412    
-0.3854    	0.3539     	6.136      	239.4      	162.9      	134.1      	0.7605     	0.1332    
-0.3854    	0.468      	12.13      	231.3      	159.2      	131        	0.6924     	0.1252    
-0.3854    	0.5822     	20.72      	223.2      	155.1      	128        	0.6142     	0.1172    
-0.3854    	0.6963     	31.92      	215.1      	150.7      	124.9      	0.5308     	0.1092    
-0.3854    	0.8104     	45.73      	206.9      	146.1      	121.8      	0.4469     	0.1013    
-0.3854    	0.9246     	62.14      	198.8      	141.2      	118.7      	0.3666     	0.09326   
-0.3854    	1.039      	81.16      	190.7      	136.1      	115.6      	0.293      	0.08527   
-0.3854    	1.153      	102.8      	182.6      	130.7      	112.5      	0.2282     	0.07728   
-0.3854    	1.267      	127        	174.5      	125.3      	109.5      	0.1731     	0.06928   
-0.3854    	1.381      	153.8      	166.3      	119.7      	106.4      	0.128      	0.06129   
-0.3854    	1.495      	183.3      	158.2      	114.1      	103.3      	0.09215    	0.0533    
-0.3233    	-1.815     	370.1      	722.1      	177.8      	163.6      	0.03345    	0.02182   
-0.3233    	-1.701     	327.6      	673.4      	178.3      	164.2      	0.04996    	0.04936   
-0.3233    	-1.586     	287.7      	624.7      	178.9      	164.9      	0.07271    	0.0769    
-0.3233    	-1.472     	250.4      	576        	179.5      	165.5      	0.1031     	0.1044    
-0.3233    	-1.358     	215.7      	527.3      	180.2      	166.2      	0.1424     	0.132     
-0.3233    	-1.244     	183.6      	478.6      	180.7      	166.9      	0.1916     	0.1595    
-0.3233    	-1.13      	154.1      	429.9      	181.2      	167.5      	0.2513     	0.187     
-0.3233    	-1.016     	127.3      	381.2      	181.5      	168.2      	0.321      	0.2146    
-0.3233    	-0.9016    	103        	362.3      	181.6      	166        	0.3995     	0.2152    
-0.3233    	-0.7875    	81.32      	352.7      	181.4      	162.9      	0.4845     	0.2074    
-0.3233    	-0.6733    	62.26      	343        	181        	159.9      	0.5724     	0.1996    
